ID_LINEA,ROUTE_ID,DIRECTION_ID,DIRECTION_TO,START_DATE,STOP_NAME,ARRIVAL_TIME,ARRIVAL_DELAY,DEPARTURE_TIME,DEPARTURE_DELAY,CREATED_AT
LineaD_D13,LineaD,1,Catedral,2024-02-25,Olleros,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Ministro Carranza,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Palermo,2024-02-25 14:07:19,9.0,2024-02-25 14:07:43,9.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Plaza Italia,2024-02-25 14:09:19,11.0,2024-02-25 14:09:43,11.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Scalabrini Ortíz,2024-02-25 14:11:19,13.0,2024-02-25 14:11:43,13.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Bulnes,2024-02-25 14:13:19,15.0,2024-02-25 14:13:43,15.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Agüero,2024-02-25 14:14:19,16.0,2024-02-25 14:14:43,16.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Pueyrredón,2024-02-25 14:16:19,18.0,2024-02-25 14:16:43,18.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Facultad de Medicina,2024-02-25 14:17:19,19.0,2024-02-25 14:17:43,19.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Callao,2024-02-25 14:19:19,21.0,2024-02-25 14:19:43,21.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Tribunales,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,9 de Julio,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D13,LineaD,1,Catedral,2024-02-25,Catedral,2024-02-25 14:00:19,2.0,2024-02-25 14:00:43,2.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Catedral,2024-02-25 14:00:19,2.0,2024-02-25 14:00:43,2.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,9 de Julio,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Tribunales,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Callao,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Facultad de Medicina,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Pueyrredón,2024-02-25 14:05:19,7.0,2024-02-25 14:05:43,7.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Agüero,2024-02-25 14:08:19,10.0,2024-02-25 14:08:43,10.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Bulnes,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Scalabrini Ortíz,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Plaza Italia,2024-02-25 14:12:19,14.0,2024-02-25 14:12:43,14.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Palermo,2024-02-25 14:14:19,16.0,2024-02-25 14:14:43,16.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Ministro Carranza,2024-02-25 14:16:19,18.0,2024-02-25 14:16:43,18.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Olleros,2024-02-25 14:17:19,19.0,2024-02-25 14:17:43,19.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,José Hernández,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Juramento,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaD_D03,LineaD,0,Congreso de Tucumán,2024-02-25,Congreso de Tucumán,2024-02-25 14:03:19,5.0,2024-02-25 14:03:43,5.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Plaza de los Virreyes,2024-02-25 14:04:19,6.0,2024-02-25 14:04:43,6.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Varela,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Medalla Milagrosa,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Emilio Mitre,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Moreno,2024-02-25 13:58:19,0.0,2024-02-25 13:58:43,0.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Av. La Plata,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Boedo,2024-02-25 14:02:19,4.0,2024-02-25 14:02:43,4.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,General Urquiza,2024-02-25 14:03:19,5.0,2024-02-25 14:03:43,5.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Jujuy,2024-02-25 14:05:19,7.0,2024-02-25 14:05:43,7.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Pichincha,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Entre Ríos,2024-02-25 14:00:19,2.0,2024-02-25 14:00:43,2.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,San José,2024-02-25 14:02:19,4.0,2024-02-25 14:02:43,4.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Independencia,2024-02-25 14:03:19,5.0,2024-02-25 14:03:43,5.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Belgrano,2024-02-25 14:05:19,7.0,2024-02-25 14:05:43,7.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Bolivar,2024-02-25 14:05:19,7.0,2024-02-25 14:05:43,7.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Correo Central,2024-02-25 13:59:19,1.0,2024-02-25 13:59:43,1.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Catalinas,2024-02-25 14:01:19,3.0,2024-02-25 14:01:43,3.4,2024-02-25 10:59:47.457
LineaE_E13,LineaE,1,Retiro,2024-02-25,Retiro,2024-02-25 14:03:19,5.0,2024-02-25 14:03:43,5.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Retiro,2024-02-25 14:03:20,5.0,2024-02-25 14:03:44,5.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Catalinas,2024-02-25 14:05:20,7.0,2024-02-25 14:05:44,7.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Correo Central,2024-02-25 14:07:20,9.0,2024-02-25 14:07:44,9.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Bolivar,2024-02-25 13:58:20,0.0,2024-02-25 13:58:44,0.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Belgrano,2024-02-25 14:05:20,7.0,2024-02-25 14:05:44,7.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Independencia,2024-02-25 14:01:20,3.0,2024-02-25 14:01:44,3.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,San José,2024-02-25 14:08:20,10.0,2024-02-25 14:08:44,10.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Entre Ríos,2024-02-25 14:09:20,11.0,2024-02-25 14:09:44,11.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Pichincha,2024-02-25 13:59:20,1.0,2024-02-25 13:59:44,1.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Jujuy,2024-02-25 14:00:20,2.0,2024-02-25 14:00:44,2.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,General Urquiza,2024-02-25 14:02:20,4.0,2024-02-25 14:02:44,4.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Boedo,2024-02-25 14:03:20,5.0,2024-02-25 14:03:44,5.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Av. La Plata,2024-02-25 14:05:20,7.0,2024-02-25 14:05:44,7.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Moreno,2024-02-25 14:06:20,8.0,2024-02-25 14:06:44,8.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Emilio Mitre,2024-02-25 14:08:20,10.0,2024-02-25 14:08:44,10.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Medalla Milagrosa,2024-02-25 13:58:20,0.0,2024-02-25 13:58:44,0.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Varela,2024-02-25 14:00:20,2.0,2024-02-25 14:00:44,2.4,2024-02-25 10:59:47.457
LineaE_E03,LineaE,0,Plaza de los Virreyes,2024-02-25,Plaza de los Virreyes,2024-02-25 14:04:20,6.0,2024-02-25 14:04:44,6.4,2024-02-25 10:59:47.457
